# vtime(s),emu-avail(%) for mode:combinatory target-avail(%)=0.6000
13245,0.7900
13249,0.7899
13249,0.7897
13251,0.7896
13254,0.7894
13256,0.7893
13256,0.7891
13261,0.7890
13265,0.7888
13270,0.7887
13275,0.7885
13276,0.7884
13280,0.7882
13284,0.7883
13284,0.7883
13285,0.7883
13288,0.7884
13289,0.7884
13290,0.7885
13293,0.7885
13297,0.7885
13300,0.7886
13302,0.7886
13305,0.7887
13307,0.7887
13309,0.7887
13311,0.7888
13312,0.7888
13312,0.7889
13313,0.7889
13316,0.7889
13317,0.7890
13318,0.7890
13321,0.7891
13321,0.7891
13325,0.7891
13326,0.7892
13327,0.7892
13329,0.7893
13333,0.7893
13337,0.7893
13341,0.7894
13342,0.7894
13345,0.7895
13347,0.7895
13347,0.7895
13352,0.7896
13354,0.7896
13357,0.7897
13360,0.7897
13361,0.7897
13364,0.7898
13367,0.7898
13372,0.7898
13375,0.7899
13379,0.7899
13383,0.7900
13386,0.7900
13391,0.7900
13391,0.7901
13392,0.7901
13395,0.7902
13399,0.7902
13402,0.7902
13403,0.7903
13404,0.7903
13408,0.7904
13410,0.7904
13413,0.7904
13415,0.7905
13418,0.7905
13420,0.7906
13422,0.7906
13425,0.7906
13427,0.7907
13430,0.7907
13431,0.7908
13432,0.7908
13436,0.7908
13440,0.7909
13444,0.7909
13447,0.7909
13448,0.7910
13453,0.7910
13457,0.7911
13458,0.7911
13463,0.7911
13465,0.7912
13466,0.7912
13469,0.7913
13473,0.7913
13476,0.7913
13481,0.7914
13485,0.7914
13487,0.7915
13488,0.7915
13491,0.7915
13495,0.7916
13499,0.7916
13503,0.7917
13503,0.7917
13506,0.7917
13509,0.7918
13509,0.7918
13510,0.7918
13515,0.7919
13519,0.7919
13522,0.7920
13525,0.7920
13529,0.7920
13529,0.7921
13532,0.7921
13536,0.7922
13538,0.7922
13538,0.7922
13543,0.7923
13543,0.7923
13544,0.7923
13545,0.7924
13545,0.7924
13550,0.7925
13554,0.7925
13558,0.7925
13561,0.7926
13565,0.7926
13570,0.7927
13573,0.7927
13573,0.7927
13576,0.7928
13580,0.7928
13581,0.7928
13581,0.7929
13581,0.7929
13582,0.7930
13583,0.7930
13585,0.7930
13585,0.7931
13590,0.7931
13593,0.7932
13597,0.7932
13597,0.7932
13601,0.7933
13602,0.7933
13603,0.7933
13605,0.7934
13608,0.7934
13609,0.7935
13613,0.7935
13617,0.7935
13619,0.7936
13621,0.7936
13624,0.7937
13628,0.7937
13631,0.7937
13633,0.7938
13637,0.7936
13641,0.7935
13644,0.7933
13645,0.7932
13648,0.7930
13651,0.7929
13654,0.7927
13657,0.7926
13661,0.7924
13663,0.7923
13665,0.7922
13666,0.7920
13667,0.7919
13667,0.7917
13669,0.7916
13670,0.7914
13675,0.7913
13678,0.7911
13678,0.7910
13683,0.7908
13685,0.7907
13687,0.7906
13691,0.7904
13694,0.7903
13695,0.7901
13697,0.7900
13700,0.7898
13705,0.7897
13706,0.7895
13709,0.7894
13713,0.7893
13718,0.7891
13720,0.7890
13722,0.7888
13727,0.7887
13731,0.7885
13734,0.7884
13736,0.7882
13740,0.7881
13744,0.7880
13748,0.7878
13750,0.7877
13752,0.7875
13752,0.7874
13755,0.7872
13755,0.7871
13758,0.7869
13758,0.7868
13759,0.7867
13763,0.7865
13767,0.7864
13768,0.7862
13773,0.7861
13774,0.7859
13777,0.7858
13780,0.7858
13781,0.7859
13785,0.7859
13787,0.7859
13789,0.7860
13790,0.7860
13792,0.7861
13794,0.7861
13795,0.7861
13797,0.7862
13802,0.7862
13803,0.7863
13804,0.7863
13808,0.7863
13810,0.7864
13812,0.7864
13813,0.7865
13814,0.7865
13816,0.7865
13821,0.7866
13825,0.7866
13830,0.7866
13830,0.7867
13834,0.7867
13839,0.7868
13842,0.7868
13847,0.7868
13847,0.7869
13850,0.7869
13851,0.7870
13852,0.7870
13855,0.7870
13856,0.7871
13861,0.7871
13864,0.7872
13867,0.7872
13871,0.7872
13875,0.7873
13878,0.7873
13881,0.7873
13883,0.7874
13883,0.7874
13886,0.7875
13888,0.7875
13892,0.7875
13894,0.7876
13894,0.7876
13899,0.7877
13901,0.7877
13905,0.7877
13908,0.7878
13909,0.7878
13914,0.7878
13917,0.7879
13922,0.7879
13924,0.7880
13928,0.7880
13932,0.7880
13937,0.7881
13937,0.7881
13940,0.7882
13944,0.7882
13948,0.7882
13953,0.7883
13957,0.7883
13961,0.7883
13962,0.7884
13966,0.7884
13966,0.7885
13969,0.7885
13970,0.7885
13973,0.7886
13976,0.7886
13977,0.7886
13978,0.7887
13978,0.7887
13982,0.7888
13985,0.7888
13986,0.7888
13989,0.7889
13992,0.7889
13995,0.7890
13999,0.7890
14001,0.7890
14002,0.7891
14003,0.7891
14005,0.7891
14008,0.7892
14013,0.7892
14014,0.7893
14016,0.7893
14018,0.7893
14018,0.7894
14019,0.7894
14024,0.7894
14025,0.7895
14028,0.7895
14033,0.7896
14038,0.7896
14040,0.7896
14043,0.7897
14046,0.7897
14051,0.7897
14054,0.7898
14054,0.7898
14055,0.7899
14056,0.7899
14061,0.7899
14063,0.7900
14067,0.7900
14068,0.7900
14068,0.7901
14073,0.7901
14076,0.7902
14079,0.7902
14079,0.7902
14082,0.7903
14087,0.7903
14091,0.7903
14092,0.7904
14095,0.7904
14098,0.7905
14101,0.7905
14106,0.7905
14107,0.7906
14108,0.7906
14110,0.7906
14111,0.7907
14116,0.7907
14117,0.7908
14121,0.7908
14123,0.7908
14123,0.7909
14124,0.7909
14128,0.7909
14132,0.7910
14133,0.7910
14137,0.7911
14140,0.7911
14143,0.7911
14146,0.7912
14146,0.7912
14150,0.7912
14152,0.7913
14154,0.7913
14158,0.7914
14162,0.7914
14167,0.7914
14172,0.7915
14174,0.7915
14178,0.7915
14179,0.7916
14183,0.7916
14187,0.7917
14190,0.7917
14191,0.7917
14194,0.7918
14195,0.7918
14195,0.7918
14197,0.7919
14200,0.7919
14203,0.7919
14204,0.7920
14208,0.7920
14211,0.7921
14213,0.7921
14213,0.7921
14218,0.7922
14221,0.7922
14225,0.7922
14229,0.7923
14229,0.7923
14234,0.7924
14235,0.7924
14239,0.7924
14244,0.7925
14245,0.7925
14245,0.7925
14246,0.7926
14250,0.7926
14254,0.7926
14257,0.7927
14258,0.7927
14261,0.7928
14265,0.7928
14267,0.7928
14269,0.7929
14271,0.7929
14273,0.7929
14274,0.7930
14275,0.7930
14277,0.7930
14279,0.7931
14279,0.7931
14283,0.7932
14286,0.7932
14286,0.7932
14287,0.7933
14288,0.7933
14291,0.7933
14294,0.7934
14294,0.7934
14298,0.7934
14298,0.7935
14302,0.7935
14306,0.7936
14310,0.7936
14313,0.7936
14317,0.7937
14320,0.7937
14322,0.7937
14327,0.7938
14327,0.7938
14329,0.7938
14333,0.7939
14334,0.7939
14338,0.7940
14342,0.7940
14344,0.7940
14348,0.7941
14350,0.7941
14352,0.7941
14355,0.7942
14356,0.7942
14357,0.7942
14357,0.7943
14358,0.7943
14360,0.7944
14364,0.7944
14369,0.7944
14373,0.7945
14375,0.7945
14379,0.7945
14379,0.7946
14382,0.7946
14384,0.7946
14384,0.7947
14389,0.7947
14393,0.7948
14396,0.7948
14398,0.7948
14399,0.7949
14403,0.7949
14403,0.7949
14405,0.7950
14409,0.7950
14411,0.7950
14411,0.7951
14412,0.7951
14417,0.7951
14420,0.7952
14422,0.7952
14423,0.7953
14424,0.7953
14425,0.7953
14429,0.7954
14430,0.7954
14431,0.7954
14432,0.7955
14433,0.7955
14435,0.7955
14439,0.7956
14442,0.7956
14443,0.7956
14448,0.7957
14450,0.7957
14451,0.7958
14455,0.7958
14456,0.7958
14460,0.7959
14462,0.7959
14466,0.7959
14466,0.7960
14469,0.7960
14469,0.7960
14472,0.7961
14476,0.7961
14477,0.7961
14480,0.7962
14483,0.7962
14486,0.7962
14491,0.7963
14496,0.7963
14497,0.7964
14502,0.7964
14504,0.7964
14504,0.7965
14505,0.7965
14508,0.7965
14512,0.7966
14515,0.7966
14515,0.7966
14516,0.7967
14520,0.7967
14521,0.7967
14524,0.7968
14528,0.7968
14529,0.7968
14533,0.7969
14537,0.7969
14538,0.7970
14541,0.7970
14545,0.7970
14548,0.7971
14551,0.7971
14553,0.7971
14555,0.7972
14559,0.7972
14561,0.7972
14564,0.7973
14567,0.7973
14571,0.7973
14571,0.7974
14574,0.7974
14578,0.7974
14580,0.7975
14584,0.7975
14588,0.7975
14588,0.7976
14593,0.7976
14594,0.7977
14598,0.7977
14601,0.7977
14604,0.7978
14604,0.7978
14607,0.7978
14608,0.7979
14608,0.7979
14609,0.7979
14612,0.7980
14614,0.7980
14615,0.7980
14617,0.7981
14619,0.7981
14621,0.7981
14625,0.7982
14625,0.7982
14629,0.7982
14632,0.7983
14635,0.7983
14640,0.7983
14640,0.7984
14644,0.7984
14648,0.7985
14653,0.7985
14656,0.7985
14656,0.7986
14658,0.7986
14658,0.7986
14659,0.7987
14659,0.7987
14660,0.7987
14663,0.7988
14665,0.7988
14669,0.7988
14671,0.7989
14674,0.7989
14676,0.7989
14677,0.7990
14681,0.7990
14685,0.7990
14687,0.7991
14692,0.7991
14693,0.7991
14698,0.7992
14702,0.7992
14705,0.7992
14709,0.7993
14710,0.7993
14714,0.7993
14716,0.7994
14720,0.7994
14724,0.7995
14724,0.7995
14727,0.7995
14729,0.7996
14731,0.7996
14732,0.7995
14732,0.7993
14736,0.7992
14737,0.7990
14738,0.7989
14742,0.7988
14744,0.7986
14747,0.7985
14749,0.7984
14754,0.7982
14757,0.7981
14760,0.7980
14764,0.7978
14765,0.7977
14769,0.7975
14770,0.7974
14770,0.7973
14773,0.7971
14775,0.7970
14776,0.7969
14777,0.7967
14778,0.7966
14783,0.7965
14787,0.7963
14791,0.7962
14792,0.7961
14793,0.7959
14796,0.7958
14798,0.7956
14803,0.7955
14808,0.7954
14809,0.7952
14813,0.7951
14816,0.7950
14817,0.7948
14821,0.7947
14823,0.7946
14826,0.7944
14826,0.7943
14831,0.7942
14831,0.7940
14836,0.7939
14837,0.7938
14837,0.7936
14838,0.7935
14839,0.7934
14843,0.7932
14843,0.7931
14844,0.7930
14846,0.7928
14848,0.7927
14849,0.7925
14852,0.7924
14854,0.7923
14858,0.7921
14860,0.7920
14864,0.7919
14867,0.7917
14868,0.7916
14871,0.7915
14874,0.7913
14877,0.7912
14877,0.7911
14879,0.7909
14880,0.7908
14880,0.7907
14884,0.7905
14886,0.7904
14888,0.7903
14890,0.7901
14893,0.7900
14895,0.7899
14897,0.7897
14899,0.7896
14903,0.7895
14903,0.7893
14906,0.7892
14910,0.7891
14913,0.7889
14916,0.7888
14920,0.7887
14923,0.7885
14925,0.7884
14928,0.7883
14932,0.7881
14937,0.7880
14939,0.7879
14943,0.7877
14943,0.7876
14947,0.7875
14949,0.7873
14951,0.7872
14952,0.7871
14954,0.7870
14958,0.7868
14960,0.7867
14964,0.7866
14966,0.7864
14971,0.7863
14973,0.7862
14973,0.7860
14978,0.7859
14983,0.7858
14985,0.7856
14987,0.7855
14989,0.7854
14993,0.7852
14996,0.7851
14998,0.7850
14999,0.7848
15004,0.7847
15006,0.7846
15008,0.7844
15012,0.7843
15015,0.7842
15015,0.7841
15017,0.7839
15021,0.7838
15024,0.7837
15026,0.7835
15028,0.7834
15029,0.7833
15033,0.7831
15036,0.7830
15038,0.7829
15040,0.7827
15042,0.7826
15047,0.7825
15047,0.7823
15051,0.7822
15053,0.7821
15057,0.7820
15058,0.7818
15062,0.7817
15067,0.7816
15070,0.7814
15074,0.7813
15077,0.7812
15077,0.7810
15079,0.7809
15081,0.7808
15083,0.7807
15085,0.7805
15090,0.7804
15095,0.7803
15096,0.7801
15098,0.7800
15098,0.7799
15098,0.7797
15102,0.7796
15104,0.7795
15107,0.7794
15112,0.7792
15114,0.7791
15115,0.7790
15116,0.7788
15116,0.7787
15120,0.7786
15121,0.7784
15124,0.7783
15127,0.7782
15128,0.7781
15130,0.7779
15133,0.7778
15135,0.7777
15136,0.7775
15138,0.7774
15139,0.7773
15143,0.7772
15145,0.7770
15149,0.7769
15154,0.7768
15154,0.7766
15155,0.7765
15159,0.7764
15163,0.7762
15166,0.7761
15169,0.7760
15172,0.7759
15177,0.7757
15180,0.7756
15184,0.7755
15185,0.7753
15189,0.7752
15191,0.7751
15191,0.7750
15196,0.7748
15199,0.7747
15203,0.7746
15207,0.7744
15212,0.7743
15213,0.7742
15217,0.7741
15218,0.7741
15222,0.7741
15224,0.7742
15224,0.7742
15227,0.7743
15231,0.7743
15234,0.7743
15235,0.7744
15236,0.7744
15239,0.7744
15241,0.7745
15244,0.7745
15246,0.7746
15250,0.7746
15254,0.7746
15255,0.7747
15260,0.7747
15263,0.7747
15267,0.7748
15268,0.7748
15270,0.7748
15272,0.7749
15274,0.7749
15276,0.7750
15280,0.7750
15284,0.7750
15286,0.7751
15288,0.7751
15291,0.7751
15294,0.7752
15297,0.7752
15298,0.7753
15301,0.7753
15302,0.7753
15305,0.7754
15309,0.7754
15309,0.7754
15312,0.7755
15313,0.7755
15317,0.7756
15318,0.7756
15322,0.7756
15324,0.7757
15327,0.7757
15329,0.7757
15329,0.7758
15331,0.7758
15332,0.7758
15332,0.7759
15333,0.7759
15337,0.7760
15340,0.7760
15342,0.7760
15343,0.7761
15347,0.7761
15349,0.7761
15350,0.7762
15355,0.7762
15359,0.7762
15364,0.7763
15368,0.7763
15369,0.7764
15370,0.7764
15374,0.7764
15378,0.7765
15382,0.7765
15386,0.7765
15390,0.7766
15393,0.7766
15397,0.7767
15398,0.7767
15398,0.7767
15400,0.7768
15405,0.7768
15409,0.7768
15411,0.7769
15412,0.7769
15416,0.7769
15417,0.7770
15417,0.7770
15418,0.7771
15420,0.7771
15420,0.7771
15421,0.7772
15425,0.7772
15426,0.7772
15427,0.7773
15429,0.7773
15429,0.7773
15432,0.7774
15435,0.7774
15437,0.7775
15439,0.7775
15443,0.7775
15447,0.7776
15449,0.7776
15453,0.7776
15457,0.7777
15461,0.7777
15466,0.7777
15470,0.7778
15474,0.7778
15475,0.7779
15480,0.7779
15481,0.7779
15483,0.7780
15484,0.7780
15485,0.7780
15488,0.7781
15488,0.7781
15489,0.7781
15492,0.7782
15492,0.7782
15494,0.7782
15495,0.7783
15499,0.7783
15501,0.7784
15503,0.7784
15507,0.7784
15509,0.7785
15511,0.7785
15515,0.7785
15519,0.7786
15521,0.7786
15522,0.7786
15524,0.7787
15524,0.7787
15525,0.7787
15529,0.7788
15533,0.7788
15536,0.7789
15540,0.7789
15541,0.7789
15544,0.7790
15545,0.7790
15549,0.7790
15552,0.7791
15556,0.7791
15559,0.7791
15561,0.7792
15562,0.7792
15566,0.7793
15570,0.7793
15570,0.7793
15574,0.7794
15578,0.7794
15581,0.7794
15585,0.7795
15586,0.7795
15589,0.7795
15590,0.7796
15590,0.7796
15592,0.7796
15594,0.7797
15596,0.7797
15596,0.7797
15597,0.7798
15599,0.7798
15603,0.7799
15605,0.7799
15609,0.7799
15611,0.7800
15614,0.7800
15617,0.7800
15618,0.7801
15622,0.7801
15623,0.7801
15624,0.7802
15626,0.7802
15629,0.7802
15633,0.7803
15636,0.7803
15640,0.7804
15643,0.7804
15643,0.7804
15644,0.7805
15648,0.7805
15650,0.7805
15652,0.7806
15652,0.7806
15657,0.7806
15658,0.7807
15659,0.7807
15659,0.7807
15660,0.7808
15664,0.7808
15669,0.7808
15670,0.7809
15673,0.7809
15674,0.7809
15676,0.7810
15678,0.7810
15678,0.7811
15681,0.7811
15683,0.7811
15687,0.7812
15691,0.7812
15693,0.7812
15695,0.7813
15698,0.7813
15702,0.7813
15703,0.7814
15708,0.7814
15710,0.7814
15712,0.7815
15713,0.7815
15717,0.7815
15719,0.7816
15719,0.7816
15721,0.7816
15722,0.7817
15723,0.7817
15724,0.7818
15725,0.7818
15727,0.7818
15729,0.7819
15732,0.7819
15734,0.7819
15737,0.7820
15738,0.7820
15740,0.7820
15745,0.7821
15746,0.7821
15750,0.7821
15752,0.7822
15754,0.7822
15757,0.7822
15758,0.7823
15760,0.7823
15762,0.7823
15764,0.7824
15769,0.7824
15772,0.7824
15775,0.7825
15779,0.7825
15782,0.7826
15786,0.7826
15789,0.7826
15794,0.7827
15796,0.7827
15801,0.7827
15801,0.7828
15806,0.7828
15808,0.7828
15810,0.7829
15813,0.7829
15817,0.7829
15822,0.7830
15827,0.7830
15829,0.7830
15830,0.7831
15834,0.7831
15836,0.7831
15840,0.7832
15840,0.7832
15843,0.7832
15845,0.7833
15849,0.7833
15850,0.7833
15853,0.7834
15856,0.7834
15860,0.7834
15862,0.7835
15865,0.7835
15870,0.7836
15872,0.7836
15872,0.7836
15872,0.7837
15876,0.7837
15878,0.7837
15882,0.7838
15882,0.7838
15885,0.7838
15886,0.7839
15889,0.7839
15894,0.7839
15896,0.7840
15898,0.7840
15899,0.7840
15902,0.7841
15902,0.7841
15904,0.7841
15905,0.7842
15906,0.7842
15908,0.7842
15909,0.7843
15911,0.7843
15913,0.7843
15917,0.7844
15917,0.7844
15922,0.7844
15922,0.7845
15923,0.7845
15924,0.7845
15927,0.7846
15930,0.7846
15935,0.7846
15938,0.7847
15939,0.7847
15939,0.7847
15942,0.7848
15945,0.7848
15949,0.7848
15950,0.7849
15952,0.7849
15953,0.7849
15957,0.7850
15959,0.7850
15960,0.7851
15963,0.7851
15966,0.7851
15968,0.7852
15972,0.7852
15976,0.7852
15980,0.7853
15984,0.7853
15987,0.7853
15988,0.7854
15988,0.7854
15989,0.7854
15991,0.7855
15995,0.7855
15998,0.7855
16000,0.7856
16003,0.7856
16004,0.7856
16005,0.7857
16010,0.7857
16010,0.7857
16011,0.7858
16015,0.7858
16019,0.7858
16020,0.7859
16025,0.7859
16027,0.7859
16031,0.7860
16032,0.7860
16037,0.7860
16041,0.7861
16045,0.7861
16046,0.7861
16047,0.7862
16052,0.7862
16055,0.7862
16059,0.7863
16061,0.7863
16062,0.7863
16063,0.7864
16065,0.7864
16069,0.7864
16072,0.7865
16076,0.7865
16079,0.7865
16084,0.7866
16088,0.7866
16089,0.7866
16094,0.7867
16094,0.7867
16098,0.7867
16102,0.7868
16106,0.7868
16110,0.7868
16113,0.7869
16117,0.7869
16120,0.7869
16124,0.7870
16126,0.7870
16129,0.7870
16130,0.7871
16132,0.7871
16135,0.7871
16138,0.7872
16140,0.7872
16142,0.7872
16147,0.7873
16147,0.7873
16152,0.7873
16156,0.7874
16157,0.7874
16159,0.7874
16160,0.7875
16162,0.7875
16163,0.7875
16164,0.7876
16168,0.7876
16170,0.7876
16172,0.7877
16177,0.7877
16178,0.7877
16178,0.7878
16181,0.7878
16183,0.7878
16184,0.7879
16187,0.7879
16189,0.7879
16190,0.7880
16194,0.7880
16199,0.7880
16199,0.7881
16203,0.7881
16208,0.7881
16212,0.7882
16215,0.7882
16219,0.7882
16220,0.7882
16222,0.7883
16224,0.7883
16226,0.7883
16231,0.7884
16235,0.7884
16236,0.7884
16239,0.7885
16242,0.7885
16244,0.7885
16246,0.7884
16249,0.7883
16253,0.7882
16255,0.7881
16256,0.7879
16258,0.7878
16262,0.7877
16262,0.7876
16263,0.7874
16265,0.7873
16268,0.7872
16270,0.7871
16273,0.7870
16278,0.7868
16281,0.7867
16284,0.7866
16286,0.7865
16286,0.7864
16288,0.7862
16292,0.7861
16296,0.7860
16299,0.7859
16299,0.7857
16301,0.7856
16302,0.7855
16306,0.7854
16311,0.7853
16312,0.7851
16314,0.7850
16319,0.7849
16321,0.7848
16323,0.7847
16326,0.7845
16328,0.7844
16332,0.7843
16336,0.7842
16337,0.7841
16337,0.7839
16342,0.7838
16345,0.7837
16348,0.7836
16352,0.7835
16356,0.7833
16356,0.7832
16358,0.7831
16363,0.7830
16364,0.7828
16366,0.7827
16370,0.7826
16374,0.7825
16379,0.7824
16380,0.7822
16383,0.7821
16387,0.7820
16390,0.7819
16391,0.7818
16391,0.7816
16393,0.7815
16396,0.7814
16398,0.7813
16399,0.7812
16402,0.7810
16403,0.7809
16404,0.7808
16406,0.7807
16411,0.7806
16414,0.7806
16415,0.7806
16416,0.7807
16419,0.7807
16423,0.7807
16426,0.7808
16427,0.7808
16428,0.7808
16432,0.7809
16435,0.7809
16439,0.7809
16441,0.7810
16444,0.7810
16448,0.7810
16448,0.7811
16453,0.7811
16457,0.7811
16457,0.7812
16461,0.7812
16462,0.7812
16465,0.7813
16466,0.7813
16470,0.7813
16472,0.7814
16475,0.7814
16476,0.7814
16478,0.7815
16481,0.7815
16486,0.7815
16488,0.7816
16490,0.7816
16495,0.7816
16498,0.7817
16501,0.7817
16505,0.7817
16509,0.7818
16509,0.7818
16513,0.7818
16517,0.7819
16521,0.7819
16521,0.7819
16523,0.7820
16525,0.7820
16528,0.7820
16531,0.7821
16536,0.7821
16539,0.7821
16539,0.7822
16543,0.7822
16545,0.7822
16550,0.7823
16552,0.7823
16556,0.7823
16558,0.7824
16558,0.7824
16559,0.7824
16559,0.7825
16564,0.7825
16569,0.7825
16569,0.7826
16572,0.7826
16577,0.7826
16582,0.7827
16587,0.7827
16591,0.7827
16595,0.7828
16599,0.7828
16601,0.7828
16602,0.7829
16606,0.7829
16610,0.7829
16614,0.7830
16616,0.7830
16619,0.7830
16624,0.7831
16627,0.7831
16628,0.7831
16630,0.7832
16634,0.7832
16634,0.7832
16639,0.7833
16644,0.7833
16648,0.7833
16653,0.7834
16654,0.7834
16658,0.7834
16658,0.7835
16663,0.7835
16664,0.7835
16665,0.7836
16669,0.7836
16673,0.7836
16678,0.7837
16681,0.7837
16685,0.7837
16688,0.7838
16690,0.7838
16692,0.7838
16695,0.7838
16697,0.7839
16699,0.7839
16700,0.7839
16704,0.7840
16708,0.7840
16709,0.7840
16714,0.7841
16715,0.7841
16717,0.7841
16721,0.7842
16723,0.7842
16723,0.7842
16728,0.7843
16728,0.7843
16730,0.7843
16731,0.7844
16735,0.7844
16736,0.7844
16740,0.7845
16744,0.7845
16746,0.7845
16751,0.7846
16756,0.7846
16757,0.7846
16762,0.7847
16763,0.7847
16768,0.7847
16770,0.7848
16774,0.7848
16775,0.7848
16780,0.7849
16781,0.7849
16784,0.7849
16787,0.7850
16790,0.7850
16794,0.7850
16796,0.7850
16798,0.7851
16799,0.7851
16803,0.7851
16805,0.7852
16809,0.7852
16811,0.7852
16812,0.7853
16817,0.7853
16821,0.7853
16823,0.7854
16824,0.7854
16829,0.7854
16829,0.7855
16830,0.7855
16830,0.7855
16834,0.7856
16837,0.7856
16839,0.7856
16844,0.7857
16848,0.7857
16848,0.7857
16849,0.7858
16852,0.7858
16854,0.7858
16857,0.7859
16860,0.7859
16865,0.7859
16866,0.7859
16866,0.7860
16869,0.7860
16871,0.7860
16874,0.7861
16875,0.7861
16879,0.7861
16882,0.7862
16884,0.7862
16887,0.7862
16891,0.7863
16893,0.7863
16893,0.7863
16898,0.7864
16902,0.7864
16903,0.7864
16903,0.7865
16906,0.7865
16906,0.7865
16910,0.7866
16912,0.7866
16915,0.7866
16917,0.7867
16922,0.7867
16924,0.7867
16926,0.7867
16929,0.7868
16932,0.7868
16935,0.7868
16935,0.7869
16936,0.7869
16936,0.7869
16938,0.7870
16943,0.7870
16944,0.7870
16945,0.7871
16946,0.7871
16949,0.7871
16950,0.7872
16952,0.7872
16957,0.7872
16961,0.7873
16962,0.7873
16964,0.7873
16968,0.7873
16970,0.7874
16974,0.7874
16975,0.7874
16978,0.7875
16981,0.7875
16982,0.7875
16987,0.7876
16988,0.7876
16988,0.7876
16991,0.7877
16991,0.7877
16991,0.7877
16994,0.7878
16997,0.7878
17001,0.7878
17005,0.7879
17009,0.7879
17013,0.7879
17015,0.7879
17019,0.7880
17020,0.7880
17022,0.7880
17022,0.7881
17025,0.7881
17027,0.7881
17032,0.7882
17035,0.7882
17038,0.7882
17041,0.7883
17043,0.7883
17047,0.7883
17048,0.7884
17052,0.7884
17056,0.7884
17057,0.7884
17061,0.7885
17065,0.7885
17067,0.7885
17070,0.7886
17074,0.7886
17077,0.7886
17078,0.7887
17080,0.7887
17082,0.7887
17086,0.7888
17091,0.7888
17091,0.7888
17091,0.7889
17094,0.7889
17097,0.7889
17101,0.7889
17101,0.7890
17105,0.7890
17108,0.7890
17112,0.7891
17114,0.7891
17114,0.7891
17118,0.7892
17120,0.7892
17121,0.7892
17125,0.7893
17127,0.7893
17127,0.7893
17129,0.7893
17130,0.7894
17134,0.7894
17134,0.7894
17137,0.7895
17139,0.7895
17143,0.7895
17147,0.7896
17152,0.7896
17155,0.7896
17156,0.7897
17161,0.7897
17162,0.7897
17163,0.7898
17165,0.7898
17165,0.7898
17165,0.7898
17167,0.7899
17170,0.7899
17175,0.7899
17179,0.7900
17181,0.7900
17184,0.7900
17185,0.7901
17188,0.7901
17192,0.7901
17194,0.7902
17198,0.7902
17202,0.7902
17206,0.7902
17211,0.7903
17211,0.7903
17215,0.7903
17216,0.7904
17220,0.7904
17223,0.7904
17225,0.7905
17225,0.7905
17228,0.7905
17232,0.7906
17236,0.7906
17239,0.7906
17242,0.7906
17243,0.7907
17246,0.7907
17248,0.7907
17251,0.7908
17255,0.7908
17258,0.7908
17260,0.7909
17263,0.7909
17265,0.7909
17265,0.7909
17267,0.7910
17269,0.7910
17270,0.7910
17274,0.7911
17278,0.7911
17279,0.7911
17282,0.7912
17286,0.7912
17289,0.7912
17290,0.7913
17291,0.7913
17291,0.7913
17296,0.7913
17299,0.7914
17300,0.7914
17300,0.7914
17302,0.7915
17304,0.7915
17309,0.7915
17310,0.7916
17313,0.7916
17315,0.7916
17320,0.7916
17322,0.7917
17326,0.7917
17330,0.7917
17335,0.7918
17339,0.7917
17342,0.7915
17343,0.7914
17346,0.7913
17349,0.7912
17349,0.7911
17354,0.7910
17359,0.7908
17360,0.7907
17361,0.7906
17362,0.7905
17366,0.7904
17369,0.7903
17373,0.7902
17378,0.7900
17382,0.7899
17386,0.7898
17387,0.7897
17392,0.7896
17396,0.7895
17398,0.7894
17401,0.7892
17404,0.7891
17406,0.7890
17410,0.7889
17413,0.7888
17418,0.7887
17422,0.7886
17425,0.7884
17426,0.7883
17429,0.7882
17432,0.7881
17436,0.7880
17437,0.7879
17438,0.7878
17441,0.7876
17444,0.7875
17446,0.7874
17450,0.7873
17450,0.7872
17453,0.7871
17458,0.7870
17461,0.7868
17462,0.7867
17463,0.7866
17465,0.7865
17466,0.7864
17467,0.7863
17469,0.7862
17472,0.7861
17472,0.7859
17473,0.7858
17475,0.7857
17479,0.7856
17480,0.7855
17482,0.7854
17483,0.7853
17484,0.7851
17486,0.7850
17490,0.7849
17494,0.7848
17497,0.7847
17497,0.7846
17501,0.7845
17506,0.7844
17508,0.7842
17511,0.7841
17512,0.7840
17514,0.7839
17516,0.7838
17519,0.7837
17520,0.7836
17524,0.7835
17528,0.7833
17532,0.7832
17534,0.7831
17539,0.7830
17541,0.7829
17542,0.7828
17543,0.7827
17544,0.7826
17547,0.7824
17551,0.7823
17556,0.7822
17559,0.7821
17560,0.7820
17561,0.7819
17564,0.7818
17567,0.7817
17567,0.7815
17568,0.7814
17569,0.7813
17574,0.7812
17579,0.7811
17584,0.7810
17584,0.7809
17587,0.7808
17588,0.7806
17588,0.7805
17590,0.7804
17594,0.7803
17597,0.7803
17598,0.7804
17600,0.7804
17600,0.7804
17603,0.7805
17604,0.7805
17608,0.7805
17612,0.7806
17615,0.7806
17616,0.7806
17617,0.7807
17621,0.7807
17626,0.7807
17627,0.7807
17627,0.7808
17628,0.7808
17630,0.7808
17631,0.7809
17633,0.7809
17633,0.7809
17635,0.7810
17635,0.7810
17639,0.7810
17640,0.7811
17641,0.7811
17645,0.7811
17650,0.7812
17652,0.7812
17655,0.7812
17658,0.7812
17660,0.7813
17663,0.7813
17667,0.7813
